TimeStamp,Close,High,Low,Open
1/29/2019 1:45:52.000000000 PM,3055107,3055107,3055107,3055107
1/29/2019 1:45:54.000000000 PM,3055055,3055107,3055052,3055107
1/29/2019 1:45:56.000000000 PM,3054927,3055052,3054927,3055052
1/29/2019 1:45:58.000000000 PM,3054975,3054975,3054975,3054975
1/29/2019 1:46:00.000000000 PM,3055007,3055007,3054972,3054972
1/29/2019 1:46:02.000000000 PM,3055027,3055027,3055007,3055007
1/29/2019 1:46:04.000000000 PM,3054935,3054980,3054935,3054980
1/29/2019 1:46:06.000000000 PM,3054937,3054937,3054937,3054937
1/29/2019 1:46:08.000000000 PM,3055032,3055037,3055032,3055037
1/29/2019 1:46:10.000000000 PM,3054925,3054987,3054925,3054987
1/29/2019 1:46:12.000000000 PM,3054697,3054925,3054697,3054925
1/29/2019 1:46:14.000000000 PM,3054745,3054745,3054745,3054745
1/29/2019 1:46:16.000000000 PM,3054645,3054645,3054645,3054645
1/29/2019 1:46:18.000000000 PM,3054790,3054792,3054790,3054790
1/29/2019 1:46:20.000000000 PM,3054765,3054765,3054765,3054765
1/29/2019 1:46:22.000000000 PM,3054705,3054705,3054705,3054705
1/29/2019 1:46:24.000000000 PM,3054705,3054710,3054705,3054710
1/29/2019 1:46:26.000000000 PM,3054705,3054705,3054705,3054705
1/29/2019 1:46:28.000000000 PM,3054880,3054950,3054880,3054882
1/29/2019 1:46:30.000000000 PM,3054752,3054880,3054752,3054880
1/29/2019 1:46:32.000000000 PM,3054752,3054752,3054752,3054752
1/29/2019 1:46:34.000000000 PM,3054745,3054745,3054712,3054745
1/29/2019 1:46:36.000000000 PM,3054645,3054745,3054645,3054745
1/29/2019 1:46:38.000000000 PM,3054555,3054555,3054555,3054555
1/29/2019 1:46:40.000000000 PM,3054542,3054542,3054495,3054495
1/29/2019 1:46:42.000000000 PM,3054817,3054817,3054555,3054610
1/29/2019 1:46:44.000000000 PM,3054817,3054817,3054817,3054817
1/29/2019 1:46:46.000000000 PM,3055307,3055307,3054907,3054907
1/29/2019 1:46:48.000000000 PM,3055407,3055407,3055405,3055405
1/29/2019 1:46:50.000000000 PM,3055645,3055645,3055645,3055645
1/29/2019 1:46:52.000000000 PM,3055622,3055647,3055622,3055647
1/29/2019 1:46:54.000000000 PM,3055172,3055332,3055172,3055332
1/29/2019 1:46:56.000000000 PM,3055172,3055172,3055172,3055172
1/29/2019 1:46:58.000000000 PM,3055227,3055227,3055227,3055227
1/29/2019 1:47:00.000000000 PM,3055067,3055240,3055067,3055240
1/29/2019 1:47:02.000000000 PM,3054707,3054707,3054707,3054707
1/29/2019 1:47:04.000000000 PM,3055135,3055135,3054805,3054805
1/29/2019 1:47:06.000000000 PM,3055200,3055200,3055200,3055200
1/29/2019 1:47:08.000000000 PM,3054982,3055205,3054982,3055205
1/29/2019 1:47:10.000000000 PM,3054982,3054982,3054982,3054982
1/29/2019 1:47:12.000000000 PM,3055215,3055215,3055157,3055157
1/29/2019 1:47:14.000000000 PM,3055217,3055220,3055217,3055220
1/29/2019 1:47:16.000000000 PM,3055217,3055217,3055217,3055217
1/29/2019 1:47:18.000000000 PM,3055195,3055195,3055195,3055195
1/29/2019 1:47:20.000000000 PM,3055030,3055187,3055030,3055187
1/29/2019 1:47:22.000000000 PM,3055027,3055027,3055027,3055027
1/29/2019 1:47:24.000000000 PM,3055027,3055027,3055027,3055027
1/29/2019 1:47:26.000000000 PM,3055077,3055077,3055027,3055027
1/29/2019 1:47:28.000000000 PM,3055077,3055077,3055077,3055077
1/29/2019 1:47:30.000000000 PM,3055077,3055077,3055077,3055077
1/29/2019 1:47:32.000000000 PM,3055077,3055077,3055077,3055077
1/29/2019 1:47:34.000000000 PM,3054650,3054872,3054650,3054872
1/29/2019 1:47:36.000000000 PM,3054657,3054657,3054657,3054657
1/29/2019 1:47:38.000000000 PM,3054657,3054657,3054657,3054657
1/29/2019 1:47:40.000000000 PM,3054657,3054657,3054655,3054655
1/29/2019 1:47:42.000000000 PM,3054372,3054372,3054350,3054350
1/29/2019 1:47:44.000000000 PM,3054372,3054372,3054372,3054372
1/29/2019 1:47:46.000000000 PM,3054370,3054370,3054370,3054370
1/29/2019 1:47:48.000000000 PM,3054342,3054352,3054342,3054352
1/29/2019 1:47:50.000000000 PM,3053712,3053717,3053672,3053672
1/29/2019 1:47:52.000000000 PM,3053690,3053690,3053690,3053690
1/29/2019 1:47:54.000000000 PM,3053627,3053627,3053627,3053627
1/29/2019 1:47:56.000000000 PM,3053167,3053280,3053167,3053280
1/29/2019 1:47:58.000000000 PM,3051580,3051580,3051580,3051580
1/29/2019 1:48:00.000000000 PM,3052082,3052082,3051945,3051945
1/29/2019 1:48:02.000000000 PM,3052657,3052657,3052447,3052447
1/29/2019 1:48:04.000000000 PM,3052590,3052590,3052590,3052590
1/29/2019 1:48:06.000000000 PM,3052270,3052270,3052235,3052235
1/29/2019 1:48:08.000000000 PM,3052200,3052270,3052200,3052270
1/29/2019 1:48:10.000000000 PM,3052035,3052035,3052035,3052035
1/29/2019 1:48:12.000000000 PM,3052112,3052112,3051897,3051897
1/29/2019 1:48:14.000000000 PM,3052292,3052292,3052292,3052292
1/29/2019 1:48:16.000000000 PM,3052250,3052357,3052250,3052357
1/29/2019 1:48:18.000000000 PM,3052297,3052297,3052297,3052297
1/29/2019 1:48:20.000000000 PM,3052192,3052247,3052192,3052247
1/29/2019 1:48:22.000000000 PM,3052192,3052192,3052192,3052192
1/29/2019 1:48:24.000000000 PM,3051752,3052192,3051752,3052192
1/29/2019 1:48:26.000000000 PM,3051855,3051855,3051855,3051855
1/29/2019 1:48:28.000000000 PM,3052395,3052395,3052197,3052197
1/29/2019 1:48:30.000000000 PM,3052287,3052287,3052102,3052177
1/29/2019 1:48:32.000000000 PM,3052752,3052752,3052752,3052752
1/29/2019 1:48:34.000000000 PM,3052255,3052752,3052255,3052752
1/29/2019 1:48:36.000000000 PM,3052162,3052162,3052162,3052162
1/29/2019 1:48:38.000000000 PM,3052660,3052660,3052285,3052285
1/29/2019 1:48:40.000000000 PM,3052732,3052732,3052732,3052732
1/29/2019 1:48:42.000000000 PM,3052695,3052760,3052695,3052760
1/29/2019 1:48:44.000000000 PM,3052900,3052900,3052892,3052900
1/29/2019 1:48:46.000000000 PM,3052662,3052662,3052662,3052662
1/29/2019 1:48:48.000000000 PM,3052395,3052395,3052367,3052367
1/29/2019 1:48:50.000000000 PM,3052697,3052697,3052697,3052697
1/29/2019 1:48:52.000000000 PM,3052545,3052550,3052545,3052550
1/29/2019 1:48:54.000000000 PM,3052705,3052705,3052390,3052390
1/29/2019 1:48:56.000000000 PM,3052735,3052735,3052735,3052735
1/29/2019 1:48:58.000000000 PM,3052675,3052732,3052675,3052732
1/29/2019 1:49:00.000000000 PM,3052597,3052597,3052597,3052597
1/29/2019 1:49:02.000000000 PM,3052455,3052497,3052455,3052497
1/29/2019 1:49:04.000000000 PM,3052095,3052255,3052095,3052255
1/29/2019 1:49:06.000000000 PM,3051650,3051842,3051650,3051842
1/29/2019 1:49:08.000000000 PM,3050357,3050357,3050357,3050357
1/29/2019 1:49:10.000000000 PM,3050285,3050285,3050197,3050197
1/29/2019 1:49:12.000000000 PM,3050372,3050372,3050370,3050370
1/29/2019 1:49:14.000000000 PM,3050442,3050442,3050442,3050442
1/29/2019 1:49:16.000000000 PM,3050752,3050752,3050632,3050632
1/29/2019 1:49:18.000000000 PM,3050645,3050645,3050645,3050645
1/29/2019 1:49:20.000000000 PM,3050575,3050657,3050575,3050657
1/29/2019 1:49:22.000000000 PM,3050562,3050562,3050562,3050562
1/29/2019 1:49:24.000000000 PM,3050690,3050695,3050690,3050695
1/29/2019 1:49:26.000000000 PM,3050327,3050392,3050327,3050392
1/29/2019 1:49:28.000000000 PM,3050095,3050267,3050095,3050267
1/29/2019 1:49:30.000000000 PM,3049845,3049845,3049645,3049645
1/29/2019 1:49:32.000000000 PM,3049647,3049717,3049647,3049717
1/29/2019 1:49:34.000000000 PM,3049350,3049350,3049245,3049245
1/29/2019 1:49:36.000000000 PM,3049372,3049372,3049350,3049350
1/29/2019 1:49:38.000000000 PM,3049695,3049695,3049277,3049277
1/29/2019 1:49:40.000000000 PM,3049695,3049695,3049695,3049695
1/29/2019 1:49:42.000000000 PM,3049347,3049527,3049347,3049527
1/29/2019 1:49:44.000000000 PM,3047655,3047655,3047655,3047655
1/29/2019 1:49:46.000000000 PM,3048500,3048500,3047800,3047800
1/29/2019 1:49:48.000000000 PM,3048487,3048700,3048487,3048700
1/29/2019 1:49:50.000000000 PM,3047842,3047842,3047842,3047842
1/29/2019 1:49:52.000000000 PM,3048067,3048247,3048067,3048247
1/29/2019 1:49:54.000000000 PM,3047615,3047670,3047615,3047670
1/29/2019 1:49:56.000000000 PM,3046582,3046905,3046582,3046905
1/29/2019 1:49:58.000000000 PM,3046762,3046762,3046557,3046557
1/29/2019 1:50:00.000000000 PM,3046490,3046607,3046490,3046607
1/29/2019 1:50:02.000000000 PM,3046255,3046492,3046255,3046492
1/29/2019 1:50:04.000000000 PM,3046410,3046410,3046407,3046407
1/29/2019 1:50:06.000000000 PM,3046570,3046570,3046490,3046490
1/29/2019 1:50:08.000000000 PM,3046865,3046865,3046860,3046860
1/29/2019 1:50:10.000000000 PM,3047125,3047162,3047125,3047162
1/29/2019 1:50:12.000000000 PM,3048062,3048062,3047180,3047180
1/29/2019 1:50:14.000000000 PM,3047930,3047930,3047930,3047930
1/29/2019 1:50:16.000000000 PM,3047670,3047872,3047670,3047872
1/29/2019 1:50:18.000000000 PM,3047977,3047977,3047815,3047815
1/29/2019 1:50:20.000000000 PM,3048252,3048252,3048252,3048252
1/29/2019 1:50:22.000000000 PM,3048422,3048422,3048302,3048302
1/29/2019 1:50:24.000000000 PM,3048595,3048595,3048420,3048420
1/29/2019 1:50:26.000000000 PM,3048652,3048652,3048652,3048652
1/29/2019 1:50:28.000000000 PM,3048895,3048897,3048652,3048652
1/29/2019 1:50:30.000000000 PM,3048747,3048747,3048747,3048747
1/29/2019 1:50:32.000000000 PM,3048900,3048900,3048750,3048750
1/29/2019 1:50:34.000000000 PM,3048745,3048847,3048745,3048847
1/29/2019 1:50:36.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:50:38.000000000 PM,3049252,3049252,3049057,3049057
1/29/2019 1:50:40.000000000 PM,3049235,3049255,3049235,3049255
1/29/2019 1:50:42.000000000 PM,3049150,3049175,3049150,3049175
1/29/2019 1:50:44.000000000 PM,3048742,3048800,3048742,3048800
1/29/2019 1:50:46.000000000 PM,3048685,3048747,3048685,3048747
1/29/2019 1:50:48.000000000 PM,3048280,3048685,3048280,3048685
1/29/2019 1:50:50.000000000 PM,3047700,3047797,3047700,3047797
1/29/2019 1:50:52.000000000 PM,3048222,3048222,3048222,3048222
1/29/2019 1:50:54.000000000 PM,3047742,3048097,3047742,3048097
1/29/2019 1:50:56.000000000 PM,3047787,3047810,3047787,3047810
1/29/2019 1:50:58.000000000 PM,3048077,3048077,3047842,3047842
1/29/2019 1:51:00.000000000 PM,3048245,3048245,3048147,3048147
1/29/2019 1:51:02.000000000 PM,3048305,3048305,3048305,3048305
1/29/2019 1:51:04.000000000 PM,3048307,3048307,3048262,3048262
1/29/2019 1:51:06.000000000 PM,3048380,3048380,3048345,3048345
1/29/2019 1:51:08.000000000 PM,3048145,3048145,3048145,3048145
1/29/2019 1:51:10.000000000 PM,3048182,3048182,3048097,3048097
1/29/2019 1:51:12.000000000 PM,3048095,3048110,3048095,3048110
1/29/2019 1:51:14.000000000 PM,3047772,3047772,3047772,3047772
1/29/2019 1:51:16.000000000 PM,3047740,3047772,3047740,3047772
1/29/2019 1:51:18.000000000 PM,3048110,3048110,3048110,3048110
1/29/2019 1:51:20.000000000 PM,3048592,3048592,3048470,3048470
1/29/2019 1:51:22.000000000 PM,3048265,3048370,3048265,3048370
1/29/2019 1:51:24.000000000 PM,3048420,3048427,3048420,3048427
1/29/2019 1:51:26.000000000 PM,3048305,3048367,3048305,3048367
1/29/2019 1:51:28.000000000 PM,3048700,3048700,3048317,3048317
1/29/2019 1:51:30.000000000 PM,3048505,3048700,3048505,3048700
1/29/2019 1:51:32.000000000 PM,3048510,3048555,3048510,3048555
1/29/2019 1:51:34.000000000 PM,3048795,3048795,3048702,3048702
1/29/2019 1:51:36.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:51:38.000000000 PM,3048847,3048847,3048847,3048847
1/29/2019 1:51:40.000000000 PM,3048902,3048902,3048897,3048897
1/29/2019 1:51:42.000000000 PM,3048905,3048905,3048905,3048905
1/29/2019 1:51:44.000000000 PM,3048950,3048950,3048950,3048950
1/29/2019 1:51:46.000000000 PM,3048995,3048995,3048950,3048950
1/29/2019 1:51:48.000000000 PM,3048995,3048995,3048995,3048995
1/29/2019 1:51:50.000000000 PM,3048905,3048995,3048905,3048995
1/29/2019 1:51:52.000000000 PM,3048905,3048905,3048905,3048905
1/29/2019 1:51:54.000000000 PM,3048550,3048697,3048550,3048697
1/29/2019 1:51:56.000000000 PM,3048610,3048610,3048510,3048582
1/29/2019 1:51:58.000000000 PM,3048427,3048427,3048427,3048427
1/29/2019 1:52:00.000000000 PM,3048897,3048897,3048702,3048702
1/29/2019 1:52:02.000000000 PM,3048652,3048652,3048650,3048650
1/29/2019 1:52:04.000000000 PM,3048692,3048692,3048647,3048647
1/29/2019 1:52:06.000000000 PM,3048697,3048697,3048650,3048650
1/29/2019 1:52:08.000000000 PM,3048697,3048697,3048697,3048697
1/29/2019 1:52:10.000000000 PM,3048665,3048665,3048665,3048665
1/29/2019 1:52:12.000000000 PM,3048750,3048750,3048750,3048750
1/29/2019 1:52:14.000000000 PM,3048702,3048750,3048702,3048750
1/29/2019 1:52:16.000000000 PM,3048715,3048715,3048572,3048572
1/29/2019 1:52:18.000000000 PM,3048752,3048752,3048662,3048710
1/29/2019 1:52:20.000000000 PM,3048802,3048802,3048802,3048802
1/29/2019 1:52:22.000000000 PM,3048752,3048752,3048752,3048752
1/29/2019 1:52:24.000000000 PM,3049422,3049422,3048802,3048802
1/29/2019 1:52:26.000000000 PM,3049410,3049410,3049372,3049372
1/29/2019 1:52:28.000000000 PM,3049465,3049465,3049455,3049455
1/29/2019 1:52:30.000000000 PM,3049467,3049467,3049467,3049467
1/29/2019 1:52:32.000000000 PM,3049800,3049800,3049505,3049505
1/29/2019 1:52:34.000000000 PM,3049802,3049802,3049802,3049802
1/29/2019 1:52:36.000000000 PM,3050632,3050635,3050632,3050635
1/29/2019 1:52:38.000000000 PM,3050747,3050747,3050747,3050747
1/29/2019 1:52:40.000000000 PM,3050755,3050755,3050755,3050755
1/29/2019 1:52:42.000000000 PM,3050755,3050755,3050755,3050755
1/29/2019 1:52:44.000000000 PM,3050802,3050805,3050802,3050805
1/29/2019 1:52:46.000000000 PM,3050800,3050952,3050800,3050952
1/29/2019 1:52:48.000000000 PM,3050757,3050800,3050757,3050800
1/29/2019 1:52:50.000000000 PM,3051050,3051050,3051050,3051050
1/29/2019 1:52:52.000000000 PM,3050752,3050992,3050752,3050992
1/29/2019 1:52:54.000000000 PM,3050792,3050792,3050752,3050752
1/29/2019 1:52:56.000000000 PM,3050802,3050802,3050800,3050800
1/29/2019 1:52:58.000000000 PM,3050232,3050462,3050232,3050462
1/29/2019 1:53:00.000000000 PM,3050232,3050232,3050232,3050232
1/29/2019 1:53:02.000000000 PM,3049987,3049995,3049987,3049995
1/29/2019 1:53:04.000000000 PM,3049970,3049970,3049955,3049955
1/29/2019 1:53:06.000000000 PM,3049997,3049997,3049952,3049952
1/29/2019 1:53:08.000000000 PM,3050060,3050060,3049610,3049610
1/29/2019 1:53:10.000000000 PM,3049792,3049792,3049792,3049792
1/29/2019 1:53:12.000000000 PM,3049342,3049342,3049340,3049340
1/29/2019 1:53:14.000000000 PM,3049342,3049342,3049342,3049342
1/29/2019 1:53:16.000000000 PM,3049240,3049240,3049240,3049240
1/29/2019 1:53:18.000000000 PM,3048695,3048740,3048695,3048740
1/29/2019 1:53:20.000000000 PM,3048702,3048702,3048652,3048695
1/29/2019 1:53:22.000000000 PM,3048652,3048652,3048652,3048652
1/29/2019 1:53:24.000000000 PM,3048805,3048805,3048650,3048650
1/29/2019 1:53:26.000000000 PM,3048842,3048842,3048842,3048842
1/29/2019 1:53:28.000000000 PM,3048772,3048820,3048772,3048820
1/29/2019 1:53:30.000000000 PM,3048777,3048777,3048777,3048777
1/29/2019 1:53:32.000000000 PM,3048755,3048755,3048755,3048755
1/29/2019 1:53:34.000000000 PM,3048670,3048697,3048670,3048697
1/29/2019 1:53:36.000000000 PM,3048802,3048802,3048675,3048675
1/29/2019 1:53:38.000000000 PM,3048855,3048855,3048810,3048810
1/29/2019 1:53:40.000000000 PM,3049957,3049957,3048955,3048955
1/29/2019 1:53:42.000000000 PM,3049905,3049905,3049905,3049905
1/29/2019 1:53:44.000000000 PM,3049522,3049522,3049522,3049522
1/29/2019 1:53:46.000000000 PM,3049522,3049532,3049522,3049532
1/29/2019 1:53:48.000000000 PM,3049525,3049525,3049522,3049522
1/29/2019 1:53:50.000000000 PM,3049522,3049525,3049522,3049525
1/29/2019 1:53:52.000000000 PM,3049415,3049415,3049415,3049415
1/29/2019 1:53:54.000000000 PM,3049010,3049097,3049010,3049097
1/29/2019 1:53:56.000000000 PM,3049315,3049315,3049097,3049097
1/29/2019 1:53:58.000000000 PM,3049270,3049270,3049270,3049270
1/29/2019 1:54:00.000000000 PM,3048960,3049205,3048960,3049205
1/29/2019 1:54:02.000000000 PM,3048800,3048847,3048800,3048847
1/29/2019 1:54:04.000000000 PM,3048800,3048800,3048800,3048800
1/29/2019 1:54:06.000000000 PM,3048802,3048802,3048800,3048800
1/29/2019 1:54:08.000000000 PM,3048805,3048815,3048805,3048815
1/29/2019 1:54:10.000000000 PM,3048802,3048802,3048802,3048802
1/29/2019 1:54:12.000000000 PM,3048757,3048760,3048757,3048760
1/29/2019 1:54:14.000000000 PM,3048797,3048800,3048797,3048800
1/29/2019 1:54:16.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:54:18.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:54:20.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:54:22.000000000 PM,3048797,3048797,3048797,3048797
1/29/2019 1:54:24.000000000 PM,3048567,3048750,3048567,3048750
1/29/2019 1:54:26.000000000 PM,3048372,3048372,3048372,3048372
1/29/2019 1:54:28.000000000 PM,3048370,3048370,3048370,3048370
1/29/2019 1:54:30.000000000 PM,3048327,3048370,3048327,3048370
1/29/2019 1:54:32.000000000 PM,3048260,3048307,3048260,3048307
1/29/2019 1:54:34.000000000 PM,3047670,3047732,3047670,3047732
1/29/2019 1:54:36.000000000 PM,3047655,3047655,3047655,3047655
1/29/2019 1:54:38.000000000 PM,3047562,3047562,3047557,3047557
1/29/2019 1:54:40.000000000 PM,3047565,3047565,3047565,3047565
1/29/2019 1:54:42.000000000 PM,3047622,3047622,3047495,3047495
1/29/2019 1:54:44.000000000 PM,3048025,3048025,3047980,3047980
1/29/2019 1:54:46.000000000 PM,3047910,3047940,3047910,3047940
1/29/2019 1:54:48.000000000 PM,3047747,3047895,3047747,3047895
1/29/2019 1:54:50.000000000 PM,3047400,3047630,3047400,3047630
1/29/2019 1:54:52.000000000 PM,3047655,3047655,3047655,3047655
1/29/2019 1:54:54.000000000 PM,3047647,3047647,3047540,3047540
1/29/2019 1:54:56.000000000 PM,3047697,3047700,3047610,3047610
1/29/2019 1:54:58.000000000 PM,3047415,3047415,3047415,3047415
1/29/2019 1:55:00.000000000 PM,3046207,3046547,3046207,3046547
1/29/2019 1:55:02.000000000 PM,3045747,3045747,3045747,3045747
1/29/2019 1:55:04.000000000 PM,3045935,3046067,3045935,3046067
1/29/2019 1:55:06.000000000 PM,3045747,3045747,3045747,3045747
1/29/2019 1:55:08.000000000 PM,3046445,3046445,3045752,3045752
1/29/2019 1:55:10.000000000 PM,3046247,3046247,3046220,3046220
1/29/2019 1:55:12.000000000 PM,3046257,3046257,3046255,3046255
1/29/2019 1:55:14.000000000 PM,3046017,3046110,3046017,3046110
1/29/2019 1:55:16.000000000 PM,3046942,3046942,3046040,3046040
1/29/2019 1:55:18.000000000 PM,3046637,3046637,3046637,3046637
1/29/2019 1:55:20.000000000 PM,3046487,3046487,3046430,3046430
1/29/2019 1:55:22.000000000 PM,3046045,3046045,3045997,3045997
1/29/2019 1:55:24.000000000 PM,3046272,3046272,3046112,3046112
1/29/2019 1:55:26.000000000 PM,3046537,3046537,3046240,3046240
1/29/2019 1:55:28.000000000 PM,3046050,3046257,3046050,3046257
1/29/2019 1:55:30.000000000 PM,3045597,3046050,3045597,3046050
1/29/2019 1:55:32.000000000 PM,3045147,3045502,3045147,3045502
1/29/2019 1:55:34.000000000 PM,3043675,3043677,3043675,3043677
1/29/2019 1:55:36.000000000 PM,3044352,3044352,3043275,3043275
1/29/2019 1:55:38.000000000 PM,3042520,3043895,3042307,3043895
1/29/2019 1:55:40.000000000 PM,3043857,3043857,3043857,3043857
1/29/2019 1:55:42.000000000 PM,3043752,3043762,3043752,3043762
1/29/2019 1:55:44.000000000 PM,3043717,3043717,3043447,3043447
1/29/2019 1:55:46.000000000 PM,3043842,3043842,3043717,3043717
1/29/2019 1:55:48.000000000 PM,3043842,3043842,3043842,3043842
1/29/2019 1:55:50.000000000 PM,3043890,3043892,3043890,3043892
1/29/2019 1:55:52.000000000 PM,3043630,3043632,3043630,3043632
1/29/2019 1:55:54.000000000 PM,3043362,3043545,3043362,3043545
1/29/2019 1:55:56.000000000 PM,3043497,3043497,3043497,3043497
1/29/2019 1:55:58.000000000 PM,3043667,3043667,3043502,3043502
1/29/2019 1:56:00.000000000 PM,3043142,3043600,3043142,3043600
1/29/2019 1:56:02.000000000 PM,3042850,3043142,3042850,3043142
1/29/2019 1:56:04.000000000 PM,3042550,3042550,3042550,3042550
1/29/2019 1:56:06.000000000 PM,3042215,3042640,3042215,3042640
1/29/2019 1:56:08.000000000 PM,3042412,3042417,3042412,3042417
1/29/2019 1:56:10.000000000 PM,3042572,3042572,3042392,3042392
1/29/2019 1:56:12.000000000 PM,3041962,3042412,3041962,3042412
1/29/2019 1:56:14.000000000 PM,3043110,3043110,3042885,3042885
1/29/2019 1:56:16.000000000 PM,3042400,3042800,3042400,3042800
1/29/2019 1:56:18.000000000 PM,3042405,3042405,3042405,3042405
1/29/2019 1:56:20.000000000 PM,3042155,3042207,3042155,3042207
1/29/2019 1:56:22.000000000 PM,3042112,3042112,3042052,3042052
1/29/2019 1:56:24.000000000 PM,3042227,3042227,3042227,3042227
1/29/2019 1:56:26.000000000 PM,3042277,3042277,3042127,3042127
1/29/2019 1:56:28.000000000 PM,3042112,3042112,3042025,3042025
1/29/2019 1:56:30.000000000 PM,3042325,3042325,3042325,3042325
1/29/2019 1:56:32.000000000 PM,3042762,3042762,3042407,3042407
1/29/2019 1:56:34.000000000 PM,3042957,3042957,3042757,3042757
1/29/2019 1:56:36.000000000 PM,3043197,3043197,3043157,3043157
1/29/2019 1:56:38.000000000 PM,3043547,3043547,3043540,3043540
1/29/2019 1:56:40.000000000 PM,3043360,3043445,3043360,3043445
1/29/2019 1:56:42.000000000 PM,3043602,3043602,3043602,3043602
1/29/2019 1:56:44.000000000 PM,3043982,3043982,3043750,3043750
1/29/2019 1:56:46.000000000 PM,3044920,3044920,3044702,3044702
1/29/2019 1:56:48.000000000 PM,3044340,3044720,3044340,3044720
1/29/2019 1:56:50.000000000 PM,3044710,3044710,3044292,3044292
1/29/2019 1:56:52.000000000 PM,3044885,3044885,3044680,3044680
1/29/2019 1:56:54.000000000 PM,3044977,3045012,3044977,3045012
1/29/2019 1:56:56.000000000 PM,3045095,3045095,3045095,3045095
1/29/2019 1:56:58.000000000 PM,3045390,3045390,3045197,3045197
1/29/2019 1:57:00.000000000 PM,3045662,3045662,3045662,3045662
1/29/2019 1:57:02.000000000 PM,3046255,3046255,3046152,3046152
1/29/2019 1:57:04.000000000 PM,3045937,3046247,3045937,3046247
1/29/2019 1:57:06.000000000 PM,3045357,3045797,3045357,3045797
1/29/2019 1:57:08.000000000 PM,3045947,3045947,3045947,3045947
1/29/2019 1:57:10.000000000 PM,3045965,3046157,3045965,3046157
1/29/2019 1:57:12.000000000 PM,3046175,3046175,3046175,3046175
1/29/2019 1:57:14.000000000 PM,3045905,3045905,3045905,3045905
1/29/2019 1:57:16.000000000 PM,3046100,3046100,3046022,3046022
1/29/2019 1:57:18.000000000 PM,3046150,3046150,3046107,3046107
1/29/2019 1:57:20.000000000 PM,3046527,3046527,3046480,3046480
1/29/2019 1:57:22.000000000 PM,3046330,3046400,3046330,3046400
1/29/2019 1:57:24.000000000 PM,3046177,3046177,3046177,3046177
1/29/2019 1:57:26.000000000 PM,3045897,3045947,3045897,3045947
1/29/2019 1:57:28.000000000 PM,3045747,3045787,3045747,3045787
1/29/2019 1:57:30.000000000 PM,3045440,3045462,3045440,3045462
1/29/2019 1:57:32.000000000 PM,3045662,3045662,3045412,3045412
1/29/2019 1:57:34.000000000 PM,3045300,3045485,3045300,3045485
1/29/2019 1:57:36.000000000 PM,3045257,3045312,3045257,3045312
1/29/2019 1:57:38.000000000 PM,3044802,3044805,3044702,3044805
1/29/2019 1:57:40.000000000 PM,3044805,3044805,3044805,3044805
1/29/2019 1:57:42.000000000 PM,3045692,3045692,3045352,3045352
1/29/2019 1:57:44.000000000 PM,3045495,3045532,3045475,3045532
1/29/2019 1:57:46.000000000 PM,3045655,3045655,3045655,3045655
1/29/2019 1:57:48.000000000 PM,3045952,3045952,3045942,3045942
1/29/2019 1:57:50.000000000 PM,3046105,3046105,3045957,3045957
1/29/2019 1:57:52.000000000 PM,3046117,3046117,3046115,3046115
1/29/2019 1:57:54.000000000 PM,3046140,3046140,3046140,3046140
1/29/2019 1:57:56.000000000 PM,3046102,3046122,3046102,3046122
1/29/2019 1:57:58.000000000 PM,3045905,3045905,3045905,3045905
1/29/2019 1:58:00.000000000 PM,3046100,3046100,3046100,3046100
1/29/2019 1:58:02.000000000 PM,3045902,3046100,3045902,3046100
1/29/2019 1:58:04.000000000 PM,3046100,3046100,3045902,3045902
1/29/2019 1:58:06.000000000 PM,3046102,3046102,3046102,3046102
1/29/2019 1:58:08.000000000 PM,3046100,3046100,3046100,3046100
1/29/2019 1:58:10.000000000 PM,3046020,3046150,3046020,3046150
1/29/2019 1:58:12.000000000 PM,3046012,3046022,3046007,3046022
1/29/2019 1:58:14.000000000 PM,3046072,3046072,3046072,3046072
1/29/2019 1:58:16.000000000 PM,3046150,3046150,3046000,3046000
1/29/2019 1:58:18.000000000 PM,3046350,3046402,3046350,3046402
1/29/2019 1:58:20.000000000 PM,3046447,3046447,3046425,3046425
1/29/2019 1:58:22.000000000 PM,3046497,3046497,3046447,3046447
1/29/2019 1:58:24.000000000 PM,3046550,3046550,3046500,3046500
1/29/2019 1:58:26.000000000 PM,3046750,3046750,3046600,3046600
1/29/2019 1:58:28.000000000 PM,3047805,3047805,3047805,3047805
1/29/2019 1:58:30.000000000 PM,3047142,3047960,3047142,3047960
1/29/2019 1:58:32.000000000 PM,3047342,3047342,3047342,3047342
1/29/2019 1:58:34.000000000 PM,3047380,3047380,3047150,3047150
1/29/2019 1:58:36.000000000 PM,3047292,3047292,3047292,3047292
1/29/2019 1:58:38.000000000 PM,3047142,3047142,3047142,3047142
1/29/2019 1:58:40.000000000 PM,3046937,3046937,3046937,3046937
1/29/2019 1:58:42.000000000 PM,3047192,3047192,3047165,3047165
1/29/2019 1:58:44.000000000 PM,3047235,3047235,3047110,3047110
1/29/2019 1:58:46.000000000 PM,3047200,3047235,3047200,3047235
